name,state,lat,lon
Howell,MI,42.60726,-83.9294
Hubbard Lake,MI,44.75973,-83.54442
Hudson,MI,41.85505,-84.35384
Hudsonville,MI,42.87086,-85.86504
Huntington Woods,MI,42.48059,-83.16687
Imlay City,MI,43.02475,-83.07772
Indian River,MI,45.41251,-84.61254
Ionia,MI,42.98725,-85.07112
Iron Mountain,MI,45.82023,-88.06596
Iron River,MI,46.09273,-88.64235
Ironwood,MI,46.45467,-90.17101
Ishpeming,MI,46.48855,-87.66764
Ithaca,MI,43.2917,-84.6075
Jackson,MI,42.24587,-84.40135
Jenison,MI,42.90725,-85.79198
Jonesville,MI,41.98421,-84.6619
Kalamazoo,MI,42.29171,-85.58723
Kalkaska,MI,44.73417,-85.17589
Keego Harbor,MI,42.60809,-83.34382
Kent City,MI,43.22002,-85.75115
Kentwood,MI,42.86947,-85.64475
Kilmanagh,MI,43.75613,-83.3569
Kingsford,MI,45.79496,-88.07207
Kingsley,MI,44.58473,-85.5359
L'Anse,MI,46.7566,-88.45291
Laingsburg,MI,42.89031,-84.35136
Lake Fenton,MI,42.84614,-83.70773
Lake Michigan Beach,MI,42.22087,-86.36947
Lake Odessa,MI,42.78476,-85.13834
Lake Orion,MI,42.78448,-83.23966
Lakeview,MI,42.29838,-85.2111
Lakeview,MI,43.44642,-85.2742
Lakewood Club,MI,43.37112,-86.26034
Lambertville,MI,41.76588,-83.62799
Lansing,MI,42.73253,-84.55553
Lapeer,MI,43.05142,-83.31883
Lathrup Village,MI,42.49642,-83.22271
Laurium,MI,47.23743,-88.44317
Lawton,MI,42.16726,-85.84695
Leslie,MI,42.45143,-84.43247
Lewiston,MI,44.8839,-84.30557
Lexington,MI,43.26808,-82.53076
Lincoln Park,MI,42.25059,-83.17854
Linden,MI,42.81447,-83.78245
Litchfield,MI,42.04393,-84.75746
Livonia,MI,42.36837,-83.35271
Lowell,MI,42.93364,-85.34196
Ludington,MI,43.95528,-86.45258
Luna Pier,MI,41.80699,-83.44243
Madison Heights,MI,42.48587,-83.1052
Manchester,MI,42.15032,-84.03772
Manistee,MI,44.24445,-86.32425
Mancelona,MI,44.90223,-85.06088
Manistique,MI,45.95775,-86.24625
Manton,MI,44.41084,-85.39894
Marcellus,MI,42.02588,-85.81556
Marine City,MI,42.71948,-82.49213
Marlette,MI,43.32697,-83.08022
Marquette,MI,46.54354,-87.39542
Marshall,MI,42.27226,-84.96331
Marysville,MI,42.91253,-82.48686
Mason,MI,42.5792,-84.44358
Mattawan,MI,42.20948,-85.78445
Melvindale,MI,42.28254,-83.1752
Memphis,MI,42.89642,-82.76881
Menominee,MI,45.10776,-87.61427
Michigan Center,MI,42.23309,-84.32718
Middleville,MI,42.71309,-85.46196
Midland,MI,43.61558,-84.24721
Milan,MI,42.08532,-83.68244
Milford,MI,42.59364,-83.59939
Millington,MI,43.28141,-83.52968
Mio,MI,44.65224,-84.12973
Monroe,MI,41.91643,-83.39771
Montague,MI,43.41668,-86.35701
Montrose,MI,43.17669,-83.89274
Morenci,MI,41.71949,-84.218
Mount Clemens,MI,42.59726,-82.87798
Mount Morris,MI,43.11864,-83.69496
Mount Pleasant,MI,43.59781,-84.76751
Munising,MI,46.4112,-86.64926
Muskegon,MI,43.23418,-86.24839
Muskegon Heights,MI,43.20113,-86.23895
Napoleon,MI,42.16059,-84.24606
Nashville,MI,42.60281,-85.09305
Negaunee,MI,46.4991,-87.6118
New Baltimore,MI,42.68114,-82.73686
New Buffalo,MI,41.79393,-86.74392
New Haven,MI,42.72948,-82.80131
New Haven,MI,43.09364,-84.15331
Newaygo,MI,43.41974,-85.80005
Newberry,MI,46.355,-85.50956
Niles,MI,41.82977,-86.25418
North Branch,MI,43.22947,-83.19661
North Muskegon,MI,43.25613,-86.26756
Northview,MI,43.04558,-85.60059
Northville,MI,42.43115,-83.48327
Norton Shores,MI,43.1689,-86.26395
Norway,MI,45.7869,-87.90374
Novi,MI,42.48059,-83.47549
Oak Park,MI,42.45948,-83.18271
Okemos,MI,42.72226,-84.42747
Olivet,MI,42.44143,-84.92415
Ontonagon,MI,46.87105,-89.31403
Orchard Lake,MI,42.58309,-83.35938
Ortonville,MI,42.85225,-83.443
Otsego,MI,42.46059,-85.69641
Ovid,MI,43.00586,-84.37164
Owosso,MI,42.9978,-84.17664
Oxford,MI,42.82475,-83.26466
Parchment,MI,42.3281,-85.56973
Paw Paw,MI,42.21782,-85.89112
Paw Paw Lake,MI,42.21226,-86.27197
Pearl Beach,MI,42.6267,-82.59769
Perry,MI,42.82642,-84.21941
Petersburg,MI,41.90116,-83.71494
Petoskey,MI,45.37334,-84.95533
Pigeon,MI,43.83002,-83.26996
Pinckney,MI,42.457,-83.94791
Pinconning,MI,43.85363,-83.96499
Plainwell,MI,42.44004,-85.6489
Pleasant Ridge,MI,42.47115,-83.14215
Plymouth,MI,42.37143,-83.47021
Pontiac,MI,42.63892,-83.29105
Port Huron,MI,42.97086,-82.42491
Portage,MI,42.20115,-85.58
Portland,MI,42.8692,-84.90305
Potterville,MI,42.6292,-84.73887
Prudenville,MI,44.29835,-84.65197
Quincy,MI,41.94421,-84.88385
Quinnesec,MI,45.80635,-87.98846
Rapid City,MI,44.83445,-85.28256
Ravenna,MI,43.18947,-85.93699
Reading,MI,41.83949,-84.74801
Redford,MI,42.38337,-83.2966
Reed City,MI,43.87502,-85.51005
Reese,MI,43.45058,-83.69635
Richmond,MI,42.8092,-82.75576
River Rouge,MI,42.27337,-83.13437
Riverview,MI,42.17421,-83.17937
Rochester,MI,42.68059,-83.13382
Rochester Hills,MI,42.65837,-83.14993
Rockford,MI,43.12003,-85.56003
Rockwood,MI,42.07088,-83.2466
Rogers City,MI,45.4214,-83.81833
Romeo,MI,42.80281,-83.01299
Romulus,MI,42.22226,-83.3966
Roosevelt Park,MI,43.1964,-86.27228
Roscommon,MI,44.49835,-84.59197
Roseville,MI,42.49726,-82.93714
Royal Oak,MI,42.48948,-83.14465
Saginaw,MI,43.41947,-83.95081
Saint Charles,MI,43.29697,-84.14053
Saint Helen,MI,44.36363,-84.41029
Saint Ignace,MI,45.86614,-84.72751
Saint Johns,MI,43.00114,-84.55915
Saint Joseph,MI,42.10976,-86.48002
Saint Louis,MI,43.40836,-84.60667
Saline,MI,42.16671,-83.78161
Sand Lake,MI,44.31918,-83.6847
Sandusky,MI,43.4203,-82.82966
Saranac,MI,42.92948,-85.21307
Sault Ste. Marie,MI,46.4953,-84.34532
Schoolcraft,MI,42.11421,-85.63778
Scottville,MI,43.95473,-86.28008
Sebewaing,MI,43.73224,-83.45107
Shelby,MI,42.67087,-83.03298
Shelby,MI,43.60862,-86.36396
Shepherd,MI,43.52447,-84.69473
Shields,MI,43.4153,-84.05637
Skidway Lake,MI,44.18335,-84.03527
South Gull Lake,MI,42.38754,-85.39667
South Haven,MI,42.40309,-86.27364
South Lyon,MI,42.46059,-83.65161
South Monroe,MI,41.89588,-83.41771
South Rockwood,MI,42.06393,-83.26104
Southfield,MI,42.47337,-83.22187
Southgate,MI,42.21393,-83.19381
Sparta,MI,43.16086,-85.71004
Spring Arbor,MI,42.20504,-84.55274
Spring Lake,MI,43.07696,-86.197
Springfield,MI,42.32643,-85.23916
Saint Clair,MI,42.82087,-82.48602
Saint Clair Shores,MI,42.49698,-82.88881
Stambaugh, Iron River,MI,46.08107,-88.62708
Standish,MI,43.98308,-83.95888
Stanton,MI,43.29253,-85.08141
Sterling Heights,MI,42.58031,-83.0302
Stevensville,MI,42.01449,-86.51947
Stockbridge,MI,42.45115,-84.18051
Stony Point,MI,42.49698,-85.42668
Stony Point,MI,41.94143,-83.26493
Sturgis,MI,41.79922,-85.41915
Swartz Creek,MI,42.95725,-83.83051
Sylvan Lake,MI,42.61142,-83.32855
Tawas City,MI,44.26946,-83.5147
Taylor,MI,42.24087,-83.26965
Tecumseh,MI,42.00393,-83.94494
Temperance,MI,41.77921,-83.56882
Three Rivers,MI,41.94394,-85.63249
Three Oaks,MI,41.79865,-86.61058
Traverse City,MI,44.76306,-85.62063
Trenton,MI,42.13949,-83.17826
Trowbridge Park,MI,46.5566,-87.43736
Troy,MI,42.60559,-83.14993
Twin Lake,MI,43.36279,-86.16478
Union City,MI,42.06671,-85.13609
Utica,MI,42.62614,-83.03354
Vandercook Lake,MI,42.19337,-84.39107
Vassar,MI,43.37197,-83.58329
Vicksburg,MI,42.12005,-85.53278
Lake Isabella,MI,43.64364,-84.99725
Wacousta,MI,42.82781,-84.70082
Wakefield,MI,46.47523,-89.93989
Walker,MI,43.00141,-85.76809
Walled Lake,MI,42.53781,-83.48105
Warren,MI,42.49044,-83.01304
Waterford,MI,42.69303,-83.41181
Watervliet,MI,42.18671,-86.26058
Waverly,MI,42.7392,-84.62081
Wayland,MI,42.67392,-85.64474
Wayne,MI,42.28143,-83.38632
Webberville,MI,42.66698,-84.17413
West Branch,MI,44.27641,-84.23861
West Ishpeming,MI,46.48355,-87.70097
West Monroe,MI,41.91393,-83.4316
Westland,MI,42.3242,-83.40021
Westwood,MI,42.30282,-85.63362
White Cloud,MI,43.5503,-85.772
White Pigeon,MI,41.79811,-85.64332
Whitehall,MI,43.41001,-86.34868
Whitmore Lake,MI,42.4397,-83.7453
Williamston,MI,42.68892,-84.28302
Wixom,MI,42.52476,-83.53633
Wolf Lake,MI,43.25474,-86.10978
Wolverine Lake,MI,42.5567,-83.47383
Woodhaven,MI,42.13893,-83.2416
Woodland Beach,MI,41.94005,-83.31326
Wyandotte,MI,42.21421,-83.14992
Wyoming,MI,42.91336,-85.70531
Yale,MI,43.13003,-82.79826
Ypsilanti,MI,42.24115,-83.61299
Zeeland,MI,42.81252,-86.01865
Zilwaukee,MI,43.47641,-83.92053
Ada,MN,47.29969,-96.51535
Adrian,MN,43.63497,-95.9328
Afton,MN,44.90275,-92.78354
Aitkin,MN,46.53301,-93.71025
Albany,MN,45.62996,-94.57
Albert Lea,MN,43.64801,-93.36827
Albertville,MN,45.23774,-93.65441
Alexandria,MN,45.88524,-95.37754
Andover,MN,45.2333,-93.29134
Anoka,MN,45.19774,-93.38718
Annandale,MN,45.26274,-94.12443
Apple Valley,MN,44.73191,-93.21772
Appleton,MN,45.19691,-96.01977
Arden Hills,MN,45.05024,-93.15661
Arlington,MN,44.6083,-94.08053
Arnold,MN,46.88022,-92.09047
Atwater,MN,45.13885,-94.77806
Aurora,MN,47.52993,-92.23712
Austin,MN,43.66663,-92.97464
Avon,MN,45.60913,-94.45167
Babbitt,MN,47.70853,-91.9446
Bagley,MN,47.52162,-95.39835
Barnesville,MN,46.65218,-96.41979
Baudette,MN,48.71247,-94.59993
Baxter,MN,46.3433,-94.28667
Bayport,MN,45.02136,-92.78104
Becker,MN,45.3933,-93.87692
Belle Plaine,MN,44.62274,-93.76857
Bemidji,MN,47.47356,-94.88028
Benson,MN,45.315,-95.6025
Big Lake,MN,45.33246,-93.74608
Birchwood,MN,45.06108,-92.97605
Blaine,MN,45.1608,-93.23495
Blooming Prairie,MN,43.86663,-93.05103
Bloomington,MN,44.8408,-93.29828
Blue Earth,MN,43.63746,-94.10218
Braham,MN,45.72274,-93.17078
Brainerd,MN,46.35802,-94.20083
Branch,MN,45.48524,-92.96188
Breckenridge,MN,46.26357,-96.58813
Breezy Point,MN,46.59001,-94.21982
Brooklyn Center,MN,45.07608,-93.33273
Brooklyn Park,MN,45.09413,-93.35634
Buffalo,MN,45.17191,-93.87469
Burnsville,MN,44.76774,-93.27772
Byron,MN,44.03274,-92.64546
Caledonia,MN,43.63469,-91.49681
Cambridge,MN,45.57274,-93.22439
Canby,MN,44.70885,-96.27643
Cannon Falls,MN,44.50691,-92.90548
Carlton,MN,46.66383,-92.42491
Carver,MN,44.76357,-93.62579
Centerville,MN,45.16302,-93.05578
Champlin,MN,45.18885,-93.39745
Chanhassen,MN,44.86219,-93.53079
Chaska,MN,44.78941,-93.60218
Chatfield,MN,43.84552,-92.18905
Chisago City,MN,45.37358,-92.88994
Chisholm,MN,47.4891,-92.8838
Circle Pines,MN,45.14858,-93.15161
Clara City,MN,44.95496,-95.3664
Clearwater,MN,45.41941,-94.04887
Cloquet,MN,46.72161,-92.45936
Cohasset,MN,47.26356,-93.62022
Cokato,MN,45.0758,-94.18998
Coleraine,MN,47.28883,-93.42771
Collegeville,MN,45.59441,-94.36305
Cold Spring,MN,45.4558,-94.42888
Cologne,MN,44.77163,-93.78135
Columbia Heights,MN,45.0408,-93.263
Coon Rapids,MN,45.11997,-93.28773
Corcoran,MN,45.09524,-93.54746
Cottage Grove,MN,44.82774,-92.94382
Cottonwood,MN,44.60885,-95.67419
Crookston,MN,47.77414,-96.60812
Crosby,MN,46.48218,-93.95776
Crosslake,MN,46.65941,-94.11387
Crystal,MN,45.03274,-93.36023
Dassel,MN,45.08163,-94.30693
Dawson,MN,44.93274,-96.05448
Dayton,MN,45.24385,-93.51496
Deephaven,MN,44.92969,-93.52246
Delano,MN,45.04191,-93.78913
Dellwood,MN,45.08997,-92.97244
Detroit Lakes,MN,46.81718,-95.84533
Dilworth,MN,46.87663,-96.70341
Dodge Center,MN,44.02802,-92.85464
Duluth,MN,46.78327,-92.10658
Dundas,MN,44.42941,-93.20188
Eagan,MN,44.80413,-93.16689
Eagle Lake,MN,44.16497,-93.88134
East Bethel,MN,45.31941,-93.20245
East Grand Forks,MN,47.92998,-97.02452
East Gull Lake,MN,46.40802,-94.35584
Eden Prairie,MN,44.85469,-93.47079
Eden Valley,MN,45.32607,-94.54611
Edgerton,MN,43.87247,-96.12864
Edina,MN,44.88969,-93.34995
Elbow Lake,MN,45.99413,-95.97672
Elgin,MN,44.13024,-92.25156
Elk River,MN,45.30385,-93.56718
Ely,MN,47.90324,-91.86709
Esko,MN,46.70578,-92.36325
Eveleth,MN,47.46243,-92.53991
Excelsior,MN,44.9033,-93.56635
Eyota,MN,43.9883,-92.2285
Fairfax,MN,44.52913,-94.72082
Fairmont,MN,43.65218,-94.46108
Falcon Heights,MN,44.99163,-93.16633
Faribault,MN,44.29496,-93.26883
Farmington,MN,44.64024,-93.14355
Fergus Falls,MN,46.28302,-96.07756
Foley,MN,45.66469,-93.9097
Forest Lake,MN,45.27886,-92.98522
Fosston,MN,47.57635,-95.75141
Frazee,MN,46.72801,-95.70088
Fridley,MN,45.08608,-93.26328
Fulda,MN,43.87052,-95.60029
Gaylord,MN,44.55302,-94.22053
Gilbert,MN,47.48882,-92.46491
Glencoe,MN,44.76913,-94.15164
Glenwood,MN,45.65024,-95.38976
Glyndon,MN,46.87524,-96.57896
Golden Valley,MN,45.00969,-93.34912
Goodhue,MN,44.40052,-92.6238
Goodview,MN,44.06246,-91.69571
Grand Marais,MN,47.75045,-90.33427
Grand Meadow,MN,43.7058,-92.57212
Grand Rapids,MN,47.23717,-93.53021
Granite Falls,MN,44.80996,-95.54558
Grant,MN,45.08441,-92.91049
Greenfield,MN,45.1033,-93.69135
Ham Lake,MN,45.25024,-93.24995
Hanover,MN,45.1558,-93.66635
Harris,MN,45.58635,-92.97466
Hastings,MN,44.7433,-92.85243
Hawley,MN,46.88079,-96.31673
Hayfield,MN,43.89052,-92.84769
Hector,MN,44.74385,-94.71555
Hermantown,MN,46.80689,-92.23825
Hibbing,MN,47.42715,-92.93769
Hinckley,MN,46.01134,-92.94437
Hopkins,MN,44.92496,-93.46273
Howard Lake,MN,45.0608,-94.07331
Hoyt Lakes,MN,47.51965,-92.13851
Hugo,MN,45.15997,-92.99327
Hutchinson,MN,44.88774,-94.36971
Independence,MN,45.02524,-93.70746
International Falls,MN,48.60105,-93.41098
Inver Grove Heights,MN,44.84802,-93.04272
Isanti,MN,45.49024,-93.24773
Jackson,MN,43.62079,-94.9886
Janesville,MN,44.11608,-93.708
Jordan,MN,44.66691,-93.6269
Kasson,MN,44.02996,-92.75074
Keewatin,MN,47.39966,-93.07242
Kenyon,MN,44.27219,-92.98548
La Crescent,MN,43.82802,-91.30403
Lake City,MN,44.44968,-92.2682
Lake Crystal,MN,44.1058,-94.21885
Lake Elmo,MN,44.9958,-92.87938
Zimmerman,MN,45.4433,-93.58996
Lake Saint Croix Beach,MN,44.9208,-92.76687
Lake Shore,MN,46.48552,-94.36056
Lakefield,MN,43.67746,-95.17166
Lakeland,MN,44.95636,-92.76576
Lakeville,MN,44.64969,-93.24272
Lauderdale,MN,44.99858,-93.20578
Le Center,MN,44.38941,-93.73023
Le Sueur,MN,44.46135,-93.91524
Lester Prairie,MN,44.88385,-94.04164
Lewiston,MN,43.98441,-91.86932
Lexington,MN,45.14247,-93.16328
Lindstrom,MN,45.38941,-92.84799
Lino Lakes,MN,45.16024,-93.08883
Litchfield,MN,45.12718,-94.52805
Little Canada,MN,45.02691,-93.08772
Little Falls,MN,45.97635,-94.3625
Little Rock,MN,47.86801,-95.11055
Long Lake,MN,44.98663,-93.57162
Long Prairie,MN,45.97469,-94.86558
Lonsdale,MN,44.48024,-93.42856
Luverne,MN,43.65414,-96.21281
Madelia,MN,44.05079,-94.4183
Madison,MN,45.00968,-96.19588
Madison Lake,MN,44.20441,-93.81551
Mahnomen,MN,47.31524,-95.96865
Mahtomedi,MN,45.06969,-92.9516
Mankato,MN,44.15906,-94.00915
Mantorville,MN,44.06913,-92.75575
Maple Grove,MN,45.07246,-93.45579
Maple Lake,MN,45.22913,-94.00192
Maple Plain,MN,45.00719,-93.65579
Mapleton,MN,43.92885,-93.95606
Maplewood,MN,44.95302,-92.99522
Marshall,MN,44.4469,-95.78835
Mayer,MN,44.88496,-93.88775
Medford,MN,44.17413,-93.24632
Medina,MN,45.03524,-93.58246
Melrose,MN,45.67469,-94.80752
Menahga,MN,46.75385,-95.09808
Mendota Heights,MN,44.88358,-93.13827
Milaca,MN,45.7558,-93.65441
Minneapolis,MN,44.97997,-93.26384
Minneota,MN,44.55885,-95.98559
Minnetonka,MN,44.9133,-93.50329
Minnetonka Mills,MN,44.94107,-93.4419
Minnetrista,MN,44.9383,-93.71774
Montevideo,MN,44.94803,-95.71701
Montgomery,MN,44.43885,-93.58134
Monticello,MN,45.30552,-93.79414
Montrose,MN,45.06496,-93.91108
Moorhead,MN,46.87386,-96.76951
Moose Lake,MN,46.45411,-92.76187
Mora,MN,45.8769,-93.29384
Morris,MN,45.58607,-95.91394
Mound,MN,44.93663,-93.66607
Mounds View,MN,45.10497,-93.20856
Mountain Iron,MN,47.53243,-92.62351
Mountain Lake,MN,43.93885,-94.92971
New Brighton,MN,45.06552,-93.20189
New Hope,MN,45.03802,-93.38662
New London,MN,45.30108,-94.94418
New Prague,MN,44.5433,-93.57607
New Richland,MN,43.89385,-93.49383
New Ulm,MN,44.31246,-94.46053
New York Mills,MN,46.51802,-95.37615
Newport,MN,44.86636,-93.00049
Nicollet,MN,44.27608,-94.18746
Nisswa,MN,46.52052,-94.28861
North Branch,MN,45.51135,-92.98022
North Mankato,MN,44.1733,-94.03385
North Oaks,MN,45.10274,-93.07911
North Saint Paul,MN,45.01247,-92.99188
Northfield,MN,44.4583,-93.1616
Norwood (historical),MN,44.76802,-93.92747
Norwood Young America,MN,44.77357,-93.92163
Oak Grove,MN,45.3408,-93.3269
Oak Park Heights,MN,45.03136,-92.79298
Oakdale,MN,44.96302,-92.96494
Oakport,MN,46.93191,-96.77897
Olivia,MN,44.77635,-94.98972
Orono,MN,44.97135,-93.6044
Oronoco,MN,44.16608,-92.53491
Ortonville,MN,45.30469,-96.44478
Osakis,MN,45.86691,-95.15225
Osseo,MN,45.11941,-93.40245
Otsego,MN,45.27413,-93.59135
Owatonna,MN,44.08385,-93.22604
Park Rapids,MN,46.92218,-95.05863
Parkers Prairie,MN,46.15302,-95.32892
Parkville,MN,47.53104,-92.57907
Paynesville,MN,45.38052,-94.71195
Pelican Rapids,MN,46.57079,-96.08311
Pequot Lakes,MN,46.60302,-94.30944
Perham,MN,46.5944,-95.57254
Pierz,MN,45.98163,-94.10471
Pine City,MN,45.82607,-92.96854
Pine Island,MN,44.20135,-92.6463
Pipestone,MN,44.00053,-96.31753
Plainview,MN,44.16497,-92.17156
Plymouth,MN,45.01052,-93.45551
Preston,MN,43.67024,-92.08322
Princeton,MN,45.56997,-93.58163
Prior Lake,MN,44.7133,-93.42273
Proctor,MN,46.74716,-92.22547
Ramsey,MN,45.2611,-93.45
Red Lake,MN,47.87635,-95.01694
Red Lake Falls,MN,47.88219,-96.27421
Red Wing,MN,44.56247,-92.5338
Redby,MN,47.87857,-94.91305
Redwood Falls,MN,44.5394,-95.11694
Renville,MN,44.78913,-95.21167
Rice,MN,45.75191,-94.22027
Richfield,MN,44.8833,-93.283
Richmond,MN,45.45413,-94.51833
Robbinsdale,MN,45.03219,-93.33856
Rochester,MN,44.02163,-92.4699
Rock Creek,MN,45.75746,-92.96243
Rockford,MN,45.0883,-93.73441
Rockville,MN,45.47191,-94.34083
Rogers,MN,45.18885,-93.55301
Roseau,MN,48.84609,-95.76277
Rosemount,MN,44.73941,-93.12577
Roseville,MN,45.00608,-93.15661
Royalton,MN,45.82997,-94.29361
Rush City,MN,45.68551,-92.96549
Rushford,MN,43.8083,-91.75293
Saint Anthony,MN,45.02052,-93.218
Saint Augusta,MN,45.47858,-94.15415
Saint Bonifacius,MN,44.90552,-93.74746
Saint Charles,MN,43.96941,-92.06433
Saint Cloud,MN,45.5608,-94.16249
Saint Francis,MN,45.38691,-93.3594
Saint James,MN,43.98246,-94.62692
Saint Joseph,MN,45.56496,-94.31833
Saint Louis Park,MN,44.9483,-93.34801
Saint Michael,MN,45.20996,-93.66496
Saint Paul,MN,44.94441,-93.09327
Saint Paul Park,MN,44.84219,-92.99132
Saint Peter,MN,44.32358,-93.95801
Sandstone,MN,46.13106,-92.86742
Sartell,MN,45.62163,-94.20694
Sauk Centre,MN,45.73747,-94.95252
Sauk Rapids,MN,45.59191,-94.1661
Savage,MN,44.77913,-93.33634
Scandia,MN,45.25358,-92.80577
Shafer,MN,45.38691,-92.74771
Shakopee,MN,44.79802,-93.5269
Sherburn,MN,43.65218,-94.72692
Shoreview,MN,45.07913,-93.14717
Shorewood,MN,44.9008,-93.58912
Silver Bay,MN,47.29436,-91.25739
Slayton,MN,43.98774,-95.75585
Sleepy Eye,MN,44.29718,-94.72415
South Saint Paul,MN,44.89274,-93.03494
Spicer,MN,45.23302,-94.94001
Spring Grove,MN,43.56108,-91.63598
Spring Lake Park,MN,45.10774,-93.238
Spring Park,MN,44.93524,-93.63218
Spring Valley,MN,43.68691,-92.38906
Springfield,MN,44.23885,-94.97582
Saint Augusta,MN,45.4583,-94.19804
Stacy,MN,45.39802,-92.98744
Staples,MN,46.35552,-94.79224
Starbuck,MN,45.6144,-95.53115
Stewartville,MN,43.85552,-92.48851
Stillwater,MN,45.05636,-92.80604
Taylors Falls,MN,45.40191,-92.65243
Thief River Falls,MN,48.11914,-96.18115
Tonka Bay,MN,44.90857,-93.59301
Tracy,MN,44.23329,-95.61918
Truman,MN,43.82773,-94.43719
Two Harbors,MN,47.02271,-91.67073
Tyler,MN,44.2783,-96.13475
Vadnais Heights,MN,45.05747,-93.07383
Victoria,MN,44.85857,-93.66163
Vineland,MN,46.16357,-93.75747
Virginia,MN,47.52326,-92.53657
Wabasha,MN,44.38386,-92.03294
Waconia,MN,44.8508,-93.78691
Wadena,MN,46.44246,-95.13614
Waite Park,MN,45.55719,-94.22416
Wanamingo,MN,44.30441,-92.79047
Warren,MN,48.19664,-96.77284
Warroad,MN,48.90527,-95.3144
Waseca,MN,44.07774,-93.50744
Watertown,MN,44.96357,-93.84719
Waterville,MN,44.21885,-93.568
Waverly,MN,45.06663,-93.96636
Wayzata,MN,44.97413,-93.50662
Wells,MN,43.74607,-93.72884
West Coon Rapids,MN,45.15969,-93.34967
West Saint Paul,MN,44.91608,-93.10161
Wheaton,MN,45.80441,-96.49923
White Bear Lake,MN,45.08469,-93.00994
Willmar,MN,45.12191,-95.04334
Windom,MN,43.86635,-95.11694
Winnebago,MN,43.76773,-94.16579
Winona,MN,44.04996,-91.63932
Winsted,MN,44.96385,-94.04747
Winthrop,MN,44.54302,-94.36637
Woodbury,MN,44.92386,-92.95938
Worthington,MN,43.61996,-95.5964
Wyoming,MN,45.33636,-92.99716
Young America (historical),MN,44.78274,-93.91358
Zumbrota,MN,44.29413,-92.66908
Albany,MO,40.24861,-94.33107
Bethany,MO,40.26833,-94.02829
Canton,MO,40.1295,-91.51852
Kahoka,MO,40.42032,-91.71961
King City,MO,40.05138,-94.52412
Kirksville,MO,40.19475,-92.58325
La Plata,MO,40.02337,-92.49158
Maryville,MO,40.3461,-94.87247
Memphis,MO,40.45781,-92.17129
Milan,MO,40.20224,-93.12521
Mound City,MO,40.13111,-95.23164
Princeton,MO,40.40084,-93.5805
Rock Port,MO,40.41111,-95.51693
Stanberry,MO,40.21777,-94.53829
Tarkio,MO,40.44028,-95.37776
Terre Haute,MO,40.43946,-93.2341
Trenton,MO,40.0789,-93.61661
Unionville,MO,40.47696,-93.00326
Belcourt,ND,48.83917,-99.74487
Cando,ND,48.48667,-99.20986
Carrington,ND,47.44972,-99.12622
Casselton,ND,46.90053,-97.2112
Cavalier,ND,48.79388,-97.62231
Devils Lake,ND,48.11278,-98.86512
Ellendale,ND,46.00275,-98.52705
Fargo,ND,46.87719,-96.7898
Fort Totten,ND,47.98,-98.9929
Grafton,ND,48.41221,-97.41063
Grand Forks,ND,47.92526,-97.03285
Harvey,ND,47.76972,-99.9354
Hillsboro,ND,47.40387,-97.06203
Horace,ND,46.75886,-96.9037
Jamestown,ND,46.91054,-98.70844
Langdon,ND,48.76,-98.36817
Larimore,ND,47.90666,-97.62675
Lisbon,ND,46.44163,-97.68121
Mayville,ND,47.49804,-97.32454
New Rockford,ND,47.68,-99.1379
Oakes,ND,46.13858,-98.09038
Park River,ND,48.3986,-97.7412
Rolla,ND,48.85778,-99.61792
Rugby,ND,48.36889,-99.99625
Shell Valley,ND,48.79806,-99.86486
Thompson,ND,47.77359,-97.1098
Valley City,ND,46.92331,-98.00315
Wahpeton,ND,46.26524,-96.60591
West Fargo,ND,46.87497,-96.90036
Ainsworth,NE,42.55,-99.86262
Albion,NE,41.69084,-98.00367
Alma,NE,40.09751,-99.36204
Arapahoe,NE,40.30417,-99.9004
Arlington,NE,41.4525,-96.35113
Ashland,NE,41.03916,-96.36835
Atkinson,NE,42.53139,-98.97815
Auburn,NE,40.39278,-95.83889
Aurora,NE,40.86723,-98.00422
Battle Creek,NE,41.99945,-97.59839
Beatrice,NE,40.26806,-96.74697
Bellevue,NE,41.13667,-95.89084
Bennington,NE,41.36472,-96.1578
Blair,NE,41.54444,-96.12502
Broken Bow,NE,41.40195,-99.63928
Burwell,NE,41.78167,-99.13315
Central City,NE,41.11585,-98.00172
Chalco,NE,41.18389,-96.1503
Columbus,NE,41.42973,-97.36838
Cozad,NE,40.85973,-99.98734
Creighton,NE,42.46667,-97.90618
Crete,NE,40.62778,-96.96142
Dakota City,NE,42.41555,-96.41836
David City,NE,41.25279,-97.13004
Eagle,NE,40.81667,-96.43029
Elkhorn,NE,41.345,-96.256
Fairbury,NE,40.13722,-97.18059
Falls City,NE,40.06084,-95.60193
Fremont,NE,41.43333,-96.49808
Friend,NE,40.65362,-97.28616
Fullerton,NE,41.36335,-97.96923
Geneva,NE,40.52695,-97.59588
Gibbon,NE,40.74835,-98.8448
Grand Island,NE,40.92501,-98.34201
Gretna,NE,41.14083,-96.23974
Hartington,NE,42.6225,-97.2645
Hastings,NE,40.58612,-98.38839
Hebron,NE,40.16639,-97.58588
Hickman,NE,40.62,-96.62918
Holdrege,NE,40.44029,-99.36982
Kearney,NE,40.69946,-99.08148
La Vista,NE,41.18389,-96.03113
Lexington,NE,40.78084,-99.7415
Lincoln,NE,40.8,-96.66696
Louisville,NE,40.99778,-96.16224
